51.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,INFO;VALIDATION,DEBUG;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
17:40:38.0 (28724512)|VARIABLE_ASSIGNMENT|[25]|updatedCase|{"Origin":"Phone","LastModifiedDate":"2025-03-12T00:40:30.000Z","Case_Age_in_Days__c":145.06,"EntitlementId":"550dm000004w0OtAAI","Client_requested_backup_of_database__c":false,"Bulk_Data_Load__c":false,"IsSelfServiceClosed":false,"BusinessHoursId":"01m30000000008zAAA","Urgency__c":"Medium","Case_Owner_Type__c":"User","Case_Thread_ID__c":"ref:_00D024jS7._5000 (10 more) ...","Case_Record_Type_Name__c":"Technical Support","Account_Billing_State__c":"WA","Client_seeking_CE_CCM_hours__c":false,"IsClosedOnCreate":false,"Active_Contract_Number__c":"8004X000001gcwkQAA","Product__c":"CareWebQI","Ship_Database__c":false,"CME_Hours__c":0.00,"Triage_Date_Time__c":"2025-03-11T20:18:20.000Z","Days_to_Resolve__c":145.0,"KB_Opportunity__c":false,"Survey_Code__c":"00354322","Status":"Assigned","Met_SLA__c":"First response & act (36 more) ...","Opt_Out_Reason__c":"hello","Responded_Count__c":0,"IsDeleted":false,"HasCommentsUnreadByOwner":false,"Subject_Short__c":"Ninja turtles test 1 (9 more) ...","New_Case__c":true,"Last_Case_Comment_Date__c":"2025-03-11T00:00:00.000Z","Software_Vendor__c":"No vendor","Has_Activities_logged_after_hours__c":false,"Is_this_a_performance_issue__c":false,"SLA_Status__c":"SLA met","Responded__c":false,"Training_Report_Complete__c":false,"Number_of_Trainers_required__c":1,"CNE_Hours__c":0.00,"Override_Flow_Active_Contract_Number__c":false,"IsEscalated":false,"Next_Steps__c":"test 2","Former_InterQual_User__c":false,"Id":"50002000009hQ8JAAU","Other_MCG_Community__c":false,"Has_Expense_Items__c":false,"Description":"test jira 1","Escalate_to_SEAD__c":true,"Superusers_to_be_identified_during_TAC__c":false,"Contact_Email__c":"ross.bingham@mcg.com (8 more) ...","Request_for_Retrain__c":false,"Time_With_Customer__c":0.000,"IsClosed":false,"Duplicate_Case__c":false,"Burn_Database__c":false,"Email_decryption_password_to_AM__c":false,"ContactPhone":"(206) 308 6072","Is_MCG_Idea__c":false,"Account_Name_Cleaned__c":"St. Zapf Medical Cen (3 more) ...","OwnerId":"00530000004xdSDAAY","RecordTypeId":"012a0000001ZQsvAAG","Case_Contact_owner__c":false,"Milliman_Consultant_Case__c":false,"CaseNumber":"00354322","Opened_after_hours__c":"False","Project_Implementation_Analyst__c":" ","Tier_II_Status__c":"Open","Case_Administration__c":"None","SlaStartDate":"2024-10-17T23:07:57.000Z","Download_Database__c":false,"ReOpen_Counter__c":0,"IsVisibleInSelfService":true,"Contact_Title__c":"Senior Business Syst (17 more) ...","Support_Level__c":"Service Desk","Case_Priority__c":"_IM1_/s.gif_IM2_prio (14 more) ...","SystemModstamp":"2025-03-12T00:40:30.000Z","Time_With_Support__c":0.000,"License_Management_set_to_inactive__c":false,"Type":"Internal Support","Disable_Website__c":false,"Project_Owner__c":" ","Sessions_Onsite__c":0,"Resolution_Satisfaction_Indicator__c":false,"First_Call_Resolution__c":false,"User_Contact_Is_Me__c":false,"Custom_SLA__c":false,"Opened_on_weekend__c":"False","AccountId":"00130000002XN9UAAW","Account_Type__c":"Client - Enterprise","Override_Contract__c":false,"Urgent_Request__c":false,"Override_LM__c":false,"Case_Owner_Name__c":"Troy Center","Product_Owner_Xfer__c":false,"Account_Manager__c":"_HL_ENCODED_https:// (101 more) ...","User_Username_and_ID18__c":", ","Case_Account__c":"St. Zapf Medical Cen (3 more) ...","Clinical_Support_Reviewed__c":false,"CreatedById":"0054X00000CnF9UQAV","PO_Status__c":"Unplanned","Account_Owner__c":"Troy Center","Email_Thread_ID__c":"Re: Ninja turtles te (64 more) ...","Hours_Since_Update__c":0.00,"Care_Strategies__c":"CSS","Status_Flag__c":"_IM1_/servlet/servle (95 more) ...","Clinical_Support_Transferred__c":false,"Created_by_internal_staff__c":"True","Survey_Link__c":"https://www.surveymo (89 more) ...","No_TAC__c":"Trainer Specialist","Priority":"Level 3: Medium","Training_For_Implementation__c":false,"Is_Annual_Training_Plan__c":false,"TAC_Complete__c":false,"Case_last_modified_2_hrs__c":"FALSE","IsStopped":false,"CWQI_Followup_Cases_Setup__c":false,"In_Work__c":false,"Contact_First_Name__c":"Ross","Sessions_Web__c":0,"CreatedDate":"2024-10-17T23:07:57.000Z","ID18__c":"50002000009hQ8JAAU","Onsite_Visit_Report_Latency__c":0,"Is_this_an_intermittent_issue__c":false,"Production_Down__c":false,"Had_custom_training_in_past_2_years__c":false,"Last_Comment__c":"Test","CGT_Days_in_TSC__c":0.00,"Session_Summary__c":"0-Web, 0-Onsite","Delete_VPN_and_channels__c":false,"Last_Status_Change__c":"2024-10-17T23:07:56.000Z","External_Case_is_Closed__c":false,"ContactId":"0034X00002sa0pyQAA","Education_Case_has_both_Web_and_Onsite__c":false,"Triage_Minutes__c":208630,"Triage_By__c":"Troy Center","Known_Issue__c":false,"Entitlement_FR_Milestone_Completed__c":"2025-03-10T22:36:03.000Z","ContactFax":"(720) 328-2976","Time_Code_for_Account__c":"0280STQ01","HasSelfServiceComments":false,"Days_Since_Opened__c":145,"Start_Date__c":"2024-10-17T00:00:00.000Z","Owner_Conference_Phone__c":"(877) 879-7354","Training_Proposal_Complete__c":false,"Jira_Priority__c":"High","Education_Case_Cancelled__c":false,"Training_Proposal_Approval_Status__c":"Pending","Temporary_Delete__c":false,"Case_Escalated_to_Project__c":false,"SFOPS_Quiet_Close__c":false,"Email_Trigger_Opt_Out__c":false,"Case_Account_ID__c":"00130000002XN9U","Will_continue_to_use_InterQual__c":false,"Subject":"Ninja turtles test 1 (9 more) ...","Remove_DNS_Entries__c":false,"RCA__c":false,"Time_Bound_SLA__c":false,"Has_Activities_logged_on_the_weekend__c":false,"Dev_Escalated__c":false,"Case_Conference_Phone__c":"(877) 879-7354","SFOps_Priority__c":0,"ContactEmail":"ross.bingham@mcg.com (8 more) ...","Has_Peer_Reviews__c":false,"LastModifiedById":"00530000004xdSDAAY","Expected_Productivity__c":90}|0x6d75f720
17:40:38.0 (28768216)|STATEMENT_EXECUTE|[25]
17:40:38.0 (28769713)|STATEMENT_EXECUTE|[26]
17:40:38.0 (28913981)|VARIABLE_SCOPE_BEGIN|[26]|oldCase|Case|true|false
17:40:38.0 (36184536)|VARIABLE_ASSIGNMENT|[26]|oldCase|{"Origin":"Phone","LastModifiedDate":"2025-03-12T00:40:30.000Z","Case_Age_in_Days__c":145.06,"EntitlementId":"550dm000004w0OtAAI","Client_requested_backup_of_database__c":false,"Bulk_Data_Load__c":false,"IsSelfServiceClosed":false,"BusinessHoursId":"01m30000000008zAAA","Urgency__c":"Medium","Case_Owner_Type__c":"User","Case_Thread_ID__c":"ref:_00D024jS7._5000 (10 more) ...","Case_Record_Type_Name__c":"Technical Support","Account_Billing_State__c":"WA","Client_seeking_CE_CCM_hours__c":false,"IsClosedOnCreate":false,"Active_Contract_Number__c":"8004X000001gcwkQAA","Product__c":"CareWebQI","Ship_Database__c":false,"CME_Hours__c":0.00,"Triage_Date_Time__c":"2025-03-11T20:18:20.000Z","Days_to_Resolve__c":145.0,"KB_Opportunity__c":false,"Survey_Code__c":"00354322","Status":"Assigned","Met_SLA__c":"First response & act (36 more) ...","Opt_Out_Reason__c":"hello","Responded_Count__c":0,"IsDeleted":false,"HasCommentsUnreadByOwner":false,"Subject_Short__c":"Ninja turtles test 1 (9 more) ...","New_Case__c":true,"Last_Case_Comment_Date__c":"2025-03-11T00:00:00.000Z","Software_Vendor__c":"No vendor","Has_Activities_logged_after_hours__c":false,"Is_this_a_performance_issue__c":false,"SLA_Status__c":"SLA met","Responded__c":false,"Training_Report_Complete__c":false,"Number_of_Trainers_required__c":1,"CNE_Hours__c":0.00,"Override_Flow_Active_Contract_Number__c":false,"IsEscalated":false,"Next_Steps__c":"test 2","Former_InterQual_User__c":false,"Id":"50002000009hQ8JAAU","Other_MCG_Community__c":false,"Has_Expense_Items__c":false,"Description":"test jira 1","Escalate_to_SEAD__c":false,"Superusers_to_be_identified_during_TAC__c":false,"Contact_Email__c":"ross.bingham@mcg.com (8 more) ...","Request_for_Retrain__c":false,"Time_With_Customer__c":0.000,"IsClosed":false,"Duplicate_Case__c":false,"Burn_Database__c":false,"Email_decryption_password_to_AM__c":false,"ContactPhone":"(206) 308 6072","Is_MCG_Idea__c":false,"Account_Name_Cleaned__c":"St. Zapf Medical Cen (3 more) ...","OwnerId":"00530000004xdSDAAY","RecordTypeId":"012a0000001ZQsvAAG","Case_Contact_owner__c":false,"Milliman_Consultant_Case__c":false,"CaseNumber":"00354322","Opened_after_hours__c":"False","Project_Implementation_Analyst__c":" ","Tier_II_Status__c":"Open","Case_Administration__c":"None","SlaStartDate":"2024-10-17T23:07:57.000Z","Download_Database__c":false,"ReOpen_Counter__c":0,"IsVisibleInSelfService":true,"Contact_Title__c":"Senior Business Syst (17 more) ...","Support_Level__c":"Service Desk","Case_Priority__c":"_IM1_/s.gif_IM2_prio (14 more) ...","SystemModstamp":"2025-03-12T00:40:30.000Z","Time_With_Support__c":0.000,"License_Management_set_to_inactive__c":false,"Type":"Internal Support","Disable_Website__c":false,"Project_Owner__c":" ","Sessions_Onsite__c":0,"Resolution_Satisfaction_Indicator__c":false,"First_Call_Resolution__c":false,"User_Contact_Is_Me__c":false,"Custom_SLA__c":false,"Opened_on_weekend__c":"False","AccountId":"00130000002XN9UAAW","Account_Type__c":"Client - Enterprise","Override_Contract__c":false,"Urgent_Request__c":false,"Override_LM__c":false,"Case_Owner_Name__c":"Troy Center","Product_Owner_Xfer__c":false,"Account_Manager__c":"_HL_ENCODED_https:// (101 more) ...","User_Username_and_ID18__c":", ","Case_Account__c":"St. Zapf Medical Cen (3 more) ...","Clinical_Support_Reviewed__c":false,"CreatedById":"0054X00000CnF9UQAV","PO_Status__c":"Unplanned","Account_Owner__c":"Troy Center","Email_Thread_ID__c":"Re: Ninja turtles te (64 more) ...","Hours_Since_Update__c":0.00,"Care_Strategies__c":"CSS","Status_Flag__c":"_IM1_/servlet/servle (95 more) ...","Clinical_Support_Transferred__c":false,"Created_by_internal_staff__c":"True","Survey_Link__c":"https://www.surveymo (89 more) ...","No_TAC__c":"Trainer Specialist","Priority":"Level 3: Medium","Training_For_Implementation__c":false,"Is_Annual_Training_Plan__c":false,"TAC_Complete__c":false,"Case_last_modified_2_hrs__c":"FALSE","IsStopped":false,"CWQI_Followup_Cases_Setup__c":false,"In_Work__c":false,"Contact_First_Name__c":"Ross","Sessions_Web__c":0,"CreatedDate":"2024-10-17T23:07:57.000Z","ID18__c":"50002000009hQ8JAAU","Onsite_Visit_Report_Latency__c":0,"Is_this_an_intermittent_issue__c":false,"Production_Down__c":false,"Had_custom_training_in_past_2_years__c":false,"Last_Comment__c":"Test","CGT_Days_in_TSC__c":0.00,"Session_Summary__c":"0-Web, 0-Onsite","Delete_VPN_and_channels__c":false,"Last_Status_Change__c":"2024-10-17T23:07:56.000Z","External_Case_is_Closed__c":false,"ContactId":"0034X00002sa0pyQAA","Education_Case_has_both_Web_and_Onsite__c":false,"Triage_Minutes__c":208630,"Triage_By__c":"Troy Center","Known_Issue__c":false,"Entitlement_FR_Milestone_Completed__c":"2025-03-10T22:36:03.000Z","ContactFax":"(720) 328-2976","Time_Code_for_Account__c":"0280STQ01","HasSelfServiceComments":false,"Days_Since_Opened__c":145,"Start_Date__c":"2024-10-17T00:00:00.000Z","Owner_Conference_Phone__c":"(877) 879-7354","Training_Proposal_Complete__c":false,"Jira_Priority__c":"High","Education_Case_Cancelled__c":false,"Training_Proposal_Approval_Status__c":"Pending","Temporary_Delete__c":false,"Case_Escalated_to_Project__c":false,"SFOPS_Quiet_Close__c":false,"Email_Trigger_Opt_Out__c":false,"Case_Account_ID__c":"00130000002XN9U","Will_continue_to_use_InterQual__c":false,"Subject":"Ninja turtles test 1 (9 more) ...","Remove_DNS_Entries__c":false,"RCA__c":false,"Time_Bound_SLA__c":false,"Has_Activities_logged_on_the_weekend__c":false,"Dev_Escalated__c":false,"Case_Conference_Phone__c":"(877) 879-7354","SFOps_Priority__c":0,"ContactEmail":"ross.bingham@mcg.com (8 more) ...","Has_Peer_Reviews__c":false,"LastModifiedById":"00530000004xdSDAAY","Expected_Productivity__c":90}|0x45b6a804
17:40:38.0 (36276442)|STATEMENT_EXECUTE|[28]
17:40:38.0 (36298230)|HEAP_ALLOCATE|[25]|Bytes:5
17:40:38.0 (36314525)|VARIABLE_ASSIGNMENT|[25]|updatedCase|null|
17:40:38.0 (36624536)|CODE_UNIT_FINISHED|Case_CalculateBusinessHoursAges on Case trigger event BeforeUpdate|__sfdc_trigger/Case_CalculateBusinessHoursAges
17:40:38.0 (40375459)|CODE_UNIT_STARTED|[EXTERNAL]|01q4X0000006BSx|CaseTrigger on Case trigger event BeforeUpdate|__sfdc_trigger/CaseTrigger
17:40:38.0 (40407404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
17:40:38.0 (40412535)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
17:40:38.0 (40513348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
17:40:38.0 (40521869)|VARIABLE_SCOPE_BEGIN|[17]|this|CaseTrigger|true|false
17:40:38.0 (40572444)|VARIABLE_ASSIGNMENT|[17]|this|{}|0x4ba08dc3
17:40:38.0 (40595486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
17:40:38.0 (40599330)|VARIABLE_SCOPE_BEGIN|[17]|this|CaseTrigger|true|false
17:40:38.0 (40608346)|VARIABLE_ASSIGNMENT|[17]|this|{}|0x4ba08dc3
17:40:38.0 (40612880)|STATEMENT_EXECUTE|[17]
17:40:38.0 (40613924)|STATEMENT_EXECUTE|[19]
17:40:38.0 (40638028)|HEAP_ALLOCATE|[19]|Bytes:5
17:40:38.0 (40646736)|VARIABLE_ASSIGNMENT|[19]|this.isBeforeInsert|false|0x4ba08dc3
17:40:38.0 (40649888)|STATEMENT_EXECUTE|[20]
17:40:38.0 (40656468)|HEAP_ALLOCATE|[20]|Bytes:5
17:40:38.0 (40660217)|VARIABLE_ASSIGNMENT|[20]|this.isBeforeUpdate|true|0x4ba08dc3
17:40:38.0 (40663408)|STATEMENT_EXECUTE|[21]
17:40:38.0 (40668983)|HEAP_ALLOCATE|[21]|Bytes:5
17:40:38.0 (40672294)|VARIABLE_ASSIGNMENT|[21]|this.isBeforeDeleted|false|0x4ba08dc3
17:40:38.0 (40675138)|STATEMENT_EXECUTE|[22]
17:40:38.0 (40679716)|HEAP_ALLOCATE|[22]|Bytes:5
17:40:38.0 (40682937)|VARIABLE_ASSIGNMENT|[22]|this.isAfterInsert|false|0x4ba08dc3
17:40:38.0 (40685677)|STATEMENT_EXECUTE|[23]
17:40:38.0 (40690842)|HEAP_ALLOCATE|[23]|Bytes:5
17:40:38.0 (40693967)|VARIABLE_ASSIGNMENT|[23]|this.isAfterUpdate|false|0x4ba08dc3
17:40:38.0 (40700566)|STATEMENT_EXECUTE|[25]
17:40:38.0 (40703053)|STATEMENT_EXECUTE|[29]
17:40:38.0 (40704048)|STATEMENT_EXECUTE|[30]
17:40:38.0 (45409330)|HEAP_ALLOCATE|[30]|Bytes:11
17:40:38.0 (45437168)|METHOD_ENTRY|[16]|01p02000000KnIX|Case_AssociateEntitlement.Case_AssociateEntitlement()
17:40:38.0 (45441611)|STATEMENT_EXECUTE|[16]
17:40:38.0 (45445602)|STATEMENT_EXECUTE|[16]
17:40:38.0 (45451346)|METHOD_EXIT|[16]|Case_AssociateEntitlement
17:40:38.0 (45463398)|HEAP_ALLOCATE|[30]|Bytes:4
17:40:38.0 (45511560)|CONSTRUCTOR_ENTRY|[30]|01p02000000KnIX|<init>(List<Case>,Map<Id,Case>)|Case_AssociateEntitlement
17:40:38.0 (45539019)|VARIABLE_SCOPE_BEGIN|[39]|this|Case_AssociateEntitlement|true|false
17:40:38.0 (45564215)|VARIABLE_ASSIGNMENT|[39]|this|{}|0x10eda674
17:40:38.0 (45568772)|VARIABLE_SCOPE_BEGIN|[39]|lstCasesIn|List<Case>|true|false
17:40:38.0 (50049505)|VARIABLE_ASSIGNMENT|[39]|lstCasesIn|[{"Origin":"Phone","LastModifiedDate":"2025-03-12T00:40:30.000Z","Case_Age_in_Days__c":145.06,"EntitlementId":"550dm000004w0OtAAI","Client_requested_backup_of_database__c":false,"Bulk_Data_Load__c":false,"IsSelfServiceClosed":false,"BusinessHoursId":"01m30000000008zAAA","Urgency__c":"Medium","Case_Owner_Type__c":"User","Case_Thread_ID__c":"ref:_00D024jS7._5000 (10 more) ...","Case_Record_Type_Name__c":"Technical Support","Account_Billing_State__c":"WA","Client_seeking_CE_CCM_hours__c":false,"IsClosedOnCreate":false,"Active_Contract_Number__c":"8004X000001gcwkQAA","Product__c":"CareWebQI","Ship_Database__c":false,"CME_Hours__c":0.00,"Triage_Date_Time__c":"2025-03-11T20:18:20.000Z","Days_to_Resolve__c":145.0,"KB_Opportunity__c":false,"Survey_Code__c":"00354322","Status":"Assigned","Met_SLA__c":"First response & act (36 more) ...","Opt_Out_Reason__c":"hello","Responded_Count__c":0,"IsDeleted":false,"HasCommentsUnreadByOwner":false,"Subject_Short__c":"Ninja turtles test 1 (9 more) ...","New_Case__c":true,"Last_Case_Comment_Date__c":"2025-03-11T00:00:00.000Z","Software_Vendor__c":"No vendor","Has_Activities_logged_after_hours__c":false,"Is_this_a_performance_issue__c":false,"SLA_Status__c":"SLA met","Responded__c":false,"Training_Report_Complete__c":false,"Number_of_Trainers_required__c":1,"CNE_Hours__c":0.00,"Override_Flow_Active_Contract_Number__c":false,"IsEscalated":false,"Next_Steps__c":"test 2","Former_InterQual_User__c":false,"Id":"50002000009hQ8JAAU","Other_MCG_Community__c":false,"Has_Expense_Items__c":false,"Description":"test jira 1","Escalate_to_SEAD__c":true,"Superusers_to_be_identified_during_TAC__c":false,"Contact_Email__c":"ross.bingham@mcg.com (8 more) ...","Request_for_Retrain__c":false,"Time_With_Customer__c":0.000,"IsClosed":false,"Duplicate_Case__c":false,"Burn_Database__c":false,"Email_decryption_password_to_AM__c":false,"ContactPhone":"(206) 308 6072","Is_MCG_Idea__c":false,"Account_Name_Cleaned__c":"St. Zapf Medical Cen (3 more) ...","OwnerId":"00530000004xdSDAAY","RecordTypeId":"012a0000001ZQsvAAG","Case_Contact_owner__c":false,"Milliman_Consultant_Case__c":false,"CaseNumber":"00354322","Opened_after_hours__c":"False","Project_Implementation_Analyst__c":" ","Tier_II_Status__c":"Open","Case_Administration__c":"None","SlaStartDate":"2024-10-17T23:07:57.000Z","Download_Database__c":false,"ReOpen_Counter__c":0,"IsVisibleInSelfService":true,"Contact_Title__c":"Senior Business Syst (17 more) ...","Support_Level__c":"Service Desk","Case_Priority__c":"_IM1_/s.gif_IM2_prio (14 more) ...","SystemModstamp":"2025-03-12T00:40:30.000Z","Time_With_Support__c":0.000,"License_Management_set_to_inactive__c":false,"Type":"Internal Support","Disable_Website__c":false,"Project_Owner__c":" ","Sessions_Onsite__c":0,"Resolution_Satisfaction_Indicator__c":false,"First_Call_Resolution__c":false,"User_Contact_Is_Me__c":false,"Custom_SLA__c":false,"Opened_on_weekend__c":"False","AccountId":"00130000002XN9UAAW","Account_Type__c":"Client - Enterprise","Override_Contract__c":false,"Urgent_Request__c":false,"Override_LM__c":false,"Case_Owner_Name__c":"Troy Center","Product_Owner_Xfer__c":false,"Account_Manager__c":"_HL_ENCODED_https:// (101 more) ...","User_Username_and_ID18__c":", ","Case_Account__c":"St. Zapf Medical Cen (3 more) ...","Clinical_Support_Reviewed__c":false,"CreatedById":"0054X00000CnF9UQAV","PO_Status__c":"Unplanned","Account_Owner__c":"Troy Center","Email_Thread_ID__c":"Re: Ninja turtles te (64 more) ...","Hours_Since_Update__c":0.00,"Care_Strategies__c":"CSS","Status_Flag__c":"_IM1_/servlet/servle (95 more) ...","Clinical_Support_Transferred__c":false,"Created_by_internal_staff__c":"True","Survey_Link__c":"https://www.surveymo (89 more) ...","No_TAC__c":"Trainer Specialist","Priority":"Level 3: Medium","Training_For_Implementation__c":false,"Is_Annual_Training_Plan__c":false,"TAC_Complete__c":false,"Case_last_modified_2_hrs__c":"FALSE","IsStopped":false,"CWQI_Followup_Cases_Setup__c":false,"In_Work__c":false,"Contact_First_Name__c":"Ross","Sessions_Web__c":0,"CreatedDate":"2024-10-17T23:07:57.000Z","ID18__c":"50002000009hQ8JAAU","Onsite_Visit_Report_Latency__c":0,"Is_this_an_intermittent_issue__c":false,"Production_Down__c":false,"Had_custom_training_in_past_2_years__c":false,"Last_Comment__c":"Test","CGT_Days_in_TSC__c":0.00,"Session_Summary__c":"0-Web, 0-Onsite","Delete_VPN_and_channels__c":false,"Last_Status_Change__c":"2024-10-17T23:07:56.000Z","External_Case_is_Closed__c":false,"ContactId":"0034X00002sa0pyQAA","Education_Case_has_both_Web_and_Onsite__c":false,"Triage_Minutes__c":208630,"Triage_By__c":"Troy Center","Known_Issue__c":false,"Entitlement_FR_Milestone_Completed__c":"2025-03-10T22:36:03.000Z","ContactFax":"(720) 328-2976","Time_Code_for_Account__c":"0280STQ01","HasSelfServiceComments":false,"Days_Since_Opened__c":145,"Start_Date__c":"2024-10-17T00:00:00.000Z","Owner_Conference_Phone__c":"(877) 879-7354","Training_Proposal_Complete__c":false,"Jira_Priority__c":"High","Education_Case_Cancelled__c":false,"Training_Proposal_Approval_Status__c":"Pending","Temporary_Delete__c":false,"Case_Escalated_to_Project__c":false,"SFOPS_Quiet_Close__c":false,"Email_Trigger_Opt_Out__c":false,"Case_Account_ID__c":"00130000002XN9U","Will_continue_to_use_InterQual__c":false,"Subject":"Ninja turtles test 1 (9 more) ...","Remove_DNS_Entries__c":false,"RCA__c":false,"Time_Bound_SLA__c":false,"Has_Activities_logged_on_the_weekend__c":false,"Dev_Escalated__c":false,"Case_Conference_Phone__c":"(877) 879-7354","SFOps_Priority__c":0,"ContactEmail":"ross.bingham@mcg.com (8 more) ...","Has_Peer_Reviews__c":false,"LastModifiedById":"00530000004xdSDAAY","Expected_Productivity__c":90}]|0x33d28a6c
17:40:38.0 (50093969)|VARIABLE_SCOPE_BEGIN|[39]|mapOldCasesIn|Map<Id,Case>|true|false
